text,start,duration,end,clean_text,tokens,word_count,sentiment,sentiment_num,entities,time_bin
"Our Pro models already lead
the way in smartphone video.",3913.64,3.537,3917.1769999999997,"our pro models already lead
the way in smartphone video.","['our', 'pro', 'models', 'already', 'lead', 'the', 'way', 'in', 'smartphone']",9,NEGATIVE,-1,[],3840.0
"To match our quality, format support,
and seamless integration",3917.277,3.637,3920.914,"to match our quality, format support,
and seamless integration","['to', 'match', 'our', 'format', 'and', 'seamless', 'integration']",7,POSITIVE,1,[],3840.0
"in professional workflows, you’d have
to look to dedicated pro camera systems.",3920.947,4.171,3925.118,"in professional workflows, you’d have
to look to dedicated pro camera systems.","['in', 'professional', 'have', 'to', 'look', 'to', 'dedicated', 'pro', 'camera']",9,NEGATIVE,-1,[],3840.0
No other smartphone comes close.,3925.385,2.269,3927.654,no other smartphone comes close.,"['no', 'other', 'smartphone', 'comes']",4,NEGATIVE,-1,[],3840.0
"We're even filming this event
with iPhone 17 Pro.",3927.854,3.337,3931.191,"we're even filming this event
with iphone 17 pro.","['even', 'filming', 'this', 'event', 'with', 'iphone']",6,NEGATIVE,-1,"[('17', 'CARDINAL')]",3840.0
How cool is that?,3931.224,1.201,3932.425,how cool is that?,"['how', 'cool', 'is']",3,POSITIVE,1,[],3840.0
"Amazing Pro features
like Dolby Vision HDR,",3932.826,2.836,3935.662,"amazing pro features
like dolby vision hdr,","['amazing', 'pro', 'features', 'like', 'dolby', 'vision']",6,POSITIVE,1,[],3840.0
"4K120, ProRes Log,",3935.695,2.569,3938.264,"4k120, prores log,",['prores'],1,NEGATIVE,-1,"[('4k120', 'CARDINAL')]",3840.0
"and support for ACES
have been loved by filmmakers,",3938.298,3.27,3941.5679999999998,"and support for aces
have been loved by filmmakers,","['and', 'support', 'for', 'aces', 'have', 'been', 'loved', 'by']",8,POSITIVE,1,[],3840.0
"who also love how iPhone allows
them to be closer to their subjects,",3941.601,3.503,3945.1040000000003,"who also love how iphone allows
them to be closer to their subjects,","['who', 'also', 'love', 'how', 'iphone', 'allows', 'them', 'to', 'be', 'closer', 'to', 'their']",12,POSITIVE,1,[],3840.0
"more intimate, more nimble,
and more flexible.",3945.104,2.903,3948.0069999999996,"more intimate, more nimble,
and more flexible.","['more', 'more', 'and', 'more']",4,POSITIVE,1,[],3840.0
"This year, we’re bringing some of
our most requested Pro video features,",3948.174,3.804,3951.978,"this year, we’re bringing some of
our most requested pro video features,","['this', 'bringing', 'some', 'of', 'our', 'most', 'requested', 'pro', 'video']",9,POSITIVE,1,"[('this year', 'DATE')]",3840.0
"allowing iPhone to integrate
even more seamlessly",3952.011,2.736,3954.747,"allowing iphone to integrate
even more seamlessly","['allowing', 'iphone', 'to', 'integrate', 'even', 'more', 'seamlessly']",7,POSITIVE,1,[],3840.0
"into the largest,
and smallest, of productions.",3954.781,3.07,3957.851,"into the largest,
and smallest, of productions.","['into', 'the', 'and', 'of']",4,NEGATIVE,-1,[],3840.0
"We’re adding support
for ProRes RAW capture,",3957.884,3.17,3961.054,"we’re adding support
for prores raw capture,","['adding', 'support', 'for', 'prores', 'raw']",5,POSITIVE,1,[],3840.0
"which is the industry-leading
Apple-developed video codec",3961.554,3.17,3964.724,"which is the industry-leading
apple-developed video codec","['which', 'is', 'the', 'video', 'codec']",5,POSITIVE,1,[],3960.0
"that records all of the information
captured by the camera’s sensor",3964.757,3.571,3968.328,"that records all of the information
captured by the camera’s sensor","['that', 'records', 'all', 'of', 'the', 'information', 'captured', 'by', 'the', 'sensor']",10,NEGATIVE,-1,[],3960.0
"to provide unparalleled
flexibility in post-production.",3968.328,3.236,3971.564,"to provide unparalleled
flexibility in post-production.","['to', 'provide', 'unparalleled', 'flexibility', 'in']",5,POSITIVE,1,[],3960.0
"It is ideal for high dynamic range video,",3971.631,2.736,3974.3669999999997,"it is ideal for high dynamic range video,","['it', 'is', 'ideal', 'for', 'high', 'dynamic', 'range']",7,POSITIVE,1,[],3960.0
"and since we introduced it,",3974.4,1.535,3975.935,"and since we introduced it,","['and', 'since', 'we', 'introduced']",4,POSITIVE,1,[],3960.0
"it has become the industry standard
for productions requiring",3975.969,2.969,3978.938,"it has become the industry standard
for productions requiring","['it', 'has', 'become', 'the', 'industry', 'standard', 'for', 'productions', 'requiring']",9,POSITIVE,1,[],3960.0
the highest level of control and quality.,3978.938,3.07,3982.0080000000003,the highest level of control and quality.,"['the', 'highest', 'level', 'of', 'control', 'and']",6,POSITIVE,1,[],3960.0
"ProRes RAW capture is
supported by Final Cut Camera",3982.542,2.903,3985.4449999999997,"prores raw capture is
supported by final cut camera","['prores', 'raw', 'capture', 'is', 'supported', 'by', 'final', 'cut', 'camera']",9,POSITIVE,1,[],3960.0
"and Blackmagic Camera, and APIs
are available for other developers.",3985.478,3.737,3989.215,"and blackmagic camera, and apis
are available for other developers.","['and', 'blackmagic', 'and', 'apis', 'are', 'available', 'for', 'other']",8,NEGATIVE,-1,[],3960.0
"We’re also adding support for Genlock,",3989.682,2.069,3991.7509999999997,"we’re also adding support for genlock,","['also', 'adding', 'support', 'for']",4,POSITIVE,1,[],3960.0
"which enables super precise
video synchronization.",3991.784,3.003,3994.7870000000003,"which enables super precise
video synchronization.","['which', 'enables', 'super', 'precise', 'video']",5,POSITIVE,1,[],3960.0
"It is particularly useful
for content creators and streamers.",3994.988,3.036,3998.024,"it is particularly useful
for content creators and streamers.","['it', 'is', 'particularly', 'useful', 'for', 'content', 'creators', 'and']",8,POSITIVE,1,[],3960.0
"Whether using multiple cameras
or onscreen graphics,",3998.725,3.203,4001.928,"whether using multiple cameras
or onscreen graphics,","['whether', 'using', 'multiple', 'cameras', 'or', 'onscreen']",6,NEGATIVE,-1,[],3960.0
"Genlock allows for accurate
and professional-looking transitions",4001.928,3.637,4005.565,"genlock allows for accurate
and professional-looking transitions","['genlock', 'allows', 'for', 'accurate', 'and', 'transitions']",6,POSITIVE,1,[],3960.0
"without hours of manual
frame-by-frame alignment.",4005.598,3.203,4008.801,"without hours of manual
frame-by-frame alignment.","['without', 'hours', 'of', 'manual']",4,POSITIVE,1,"[('hours', 'TIME')]",3960.0
"When using an array of cameras, Genlock
enables advanced filmmaking tools",4009.836,4.037,4013.8729999999996,"when using an array of cameras, genlock
enables advanced filmmaking tools","['when', 'using', 'an', 'array', 'of', 'genlock', 'enables', 'advanced', 'filmmaking', 'tools']",10,POSITIVE,1,[],3960.0
"and techniques like
time-splicing, or “bullet time”",4013.907,3.003,4016.9100000000003,"and techniques like
time-splicing, or “bullet time”","['and', 'techniques', 'like', 'or']",4,NEGATIVE,-1,[],3960.0
which allows filmmakers to change,4016.943,1.602,4018.545,which allows filmmakers to change,"['which', 'allows', 'filmmakers', 'to', 'change']",5,POSITIVE,1,[],3960.0
"the audience’s perspective
while freezing time.",4018.578,2.703,4021.281,"the audience’s perspective
while freezing time.","['the', 'perspective', 'while', 'freezing']",4,NEGATIVE,-1,[],3960.0
"Genlock is supported via the new
Blackmagic Camera ProDock,",4022.181,3.571,4025.752,"genlock is supported via the new
blackmagic camera prodock,","['genlock', 'is', 'supported', 'via', 'the', 'new', 'blackmagic', 'camera']",8,NEGATIVE,-1,[],3960.0
"and we have APIs
available for others as well.",4025.785,2.236,4028.0209999999997,"and we have apis
available for others as well.","['and', 'we', 'have', 'apis', 'available', 'for', 'others', 'as']",8,NEGATIVE,-1,[],3960.0
"We’re thrilled to bring these advanced
filmmaking tools to iPhone,",4028.488,3.47,4031.9579999999996,"we’re thrilled to bring these advanced
filmmaking tools to iphone,","['thrilled', 'to', 'bring', 'these', 'advanced', 'filmmaking', 'tools', 'to']",8,POSITIVE,1,[],3960.0
"making them more
affordable and approachable.",4031.958,2.603,4034.561,"making them more
affordable and approachable.","['making', 'them', 'more', 'affordable', 'and']",5,POSITIVE,1,[],3960.0
iPhone 17 Pro truly sets a new standard.,4034.827,2.67,4037.4970000000003,iphone 17 pro truly sets a new standard.,"['iphone', 'pro', 'truly', 'sets', 'a', 'new']",6,POSITIVE,1,"[('17', 'CARDINAL')]",3960.0
"And to complete the experience, we’ve
also designed a range of new accessories.",4037.897,4.371,4042.268,"and to complete the experience, we’ve
also designed a range of new accessories.","['and', 'to', 'complete', 'the', 'also', 'designed', 'a', 'range', 'of', 'new']",10,POSITIVE,1,[],3960.0
"We’re introducing our TechWoven Case,
with a new, innovative material.",4042.402,4.404,4046.806,"we’re introducing our techwoven case,
with a new, innovative material.","['introducing', 'our', 'techwoven', 'with', 'a', 'innovative']",6,POSITIVE,1,[],3960.0
"This woven textile is crafted
with a technical process",4046.873,2.869,4049.742,"this woven textile is crafted
with a technical process","['this', 'woven', 'textile', 'is', 'crafted', 'with', 'a', 'technical', 'process']",9,POSITIVE,1,[],3960.0
"that uses multiple yarn colors
to create a sophisticated look,",4049.776,4.137,4053.913,"that uses multiple yarn colors
to create a sophisticated look,","['that', 'uses', 'multiple', 'yarn', 'colors', 'to', 'create', 'a', 'sophisticated']",9,POSITIVE,1,[],3960.0
while a protective coating provides,4053.947,1.701,4055.648,while a protective coating provides,"['while', 'a', 'protective', 'coating', 'provides']",5,POSITIVE,1,[],3960.0
resistance to scratches and stains.,4055.648,2.336,4057.984,resistance to scratches and stains.,"['resistance', 'to', 'scratches', 'and']",4,POSITIVE,1,[],3960.0
"We also have clear cases, as well as
a great selection of colors in silicone.",4058.418,5.038,4063.456,"we also have clear cases, as well as
a great selection of colors in silicone.","['we', 'also', 'have', 'clear', 'as', 'well', 'as', 'a', 'great', 'selection', 'of', 'colors', 'in']",13,POSITIVE,1,[],3960.0
"All of our cases feature a new
button design that feels even better",4063.556,3.337,4066.893,"all of our cases feature a new
button design that feels even better","['all', 'of', 'our', 'cases', 'feature', 'a', 'new', 'button', 'design', 'that', 'feels', 'even', 'better']",13,POSITIVE,1,[],3960.0
and more precise than before!,4066.926,1.568,4068.494,and more precise than before!,"['and', 'more', 'precise', 'than']",4,POSITIVE,1,[],3960.0
"The beautiful and functional
Crossbody Strap",4068.695,2.269,4070.964,"the beautiful and functional
crossbody strap","['the', 'beautiful', 'and', 'functional', 'crossbody', 'strap']",6,POSITIVE,1,[],3960.0
that you saw with iPhone Air,4070.997,1.535,4072.5319999999997,that you saw with iphone air,"['that', 'you', 'saw', 'with', 'iphone', 'air']",6,POSITIVE,1,[],3960.0
"is designed to pair with TechWoven Cases
for iPhone 17 Pro and 17 Pro Max,",4072.565,5.272,4077.837,"is designed to pair with techwoven cases
for iphone 17 pro and 17 pro max,","['is', 'designed', 'to', 'pair', 'with', 'techwoven', 'cases', 'for', 'iphone', 'pro', 'and', 'pro']",12,NEGATIVE,-1,"[('17', 'CARDINAL'), ('17', 'CARDINAL'), ('max', 'PERSON')]",3960.0
"as well as Silicone Cases
for all iPhone 17 models.",4078.037,3.771,4081.808,"as well as silicone cases
for all iphone 17 models.","['as', 'well', 'as', 'silicone', 'cases', 'for', 'all', 'iphone']",8,NEGATIVE,-1,"[('17', 'CARDINAL')]",3960.0
So that’s iPhone 17 Pro!,4082.008,2.135,4084.143,so that’s iphone 17 pro!,"['so', 'iphone']",2,POSITIVE,1,"[('17', 'CARDINAL')]",4080.0
"By far the most powerful
and versatile iPhone we’ve ever made.",4084.243,3.804,4088.047,"by far the most powerful
and versatile iphone we’ve ever made.","['by', 'far', 'the', 'most', 'powerful', 'and', 'versatile', 'iphone', 'ever']",9,POSITIVE,1,[],4080.0
"This is a huge upgrade, featuring
a stunning design and powered by A19 Pro",4088.081,5.105,4093.186,"this is a huge upgrade, featuring
a stunning design and powered by a19 pro","['this', 'is', 'a', 'huge', 'featuring', 'a', 'stunning', 'design', 'and', 'powered', 'by', 'pro']",12,POSITIVE,1,[],4080.0
for our best performance ever.,4093.219,2.136,4095.355,for our best performance ever.,"['for', 'our', 'best', 'performance']",4,POSITIVE,1,[],4080.0
"It also delivers an
enormous leap in battery life.",4095.488,2.469,4097.956999999999,"it also delivers an
enormous leap in battery life.","['it', 'also', 'delivers', 'an', 'enormous', 'leap', 'in', 'battery']",8,POSITIVE,1,[],4080.0
"All 48MP Fusion cameras
on the back and 8x zoom,",4098.157,3.904,4102.061000000001,"all 48mp fusion cameras
on the back and 8x zoom,","['all', 'fusion', 'cameras', 'on', 'the', 'back', 'and']",7,NEGATIVE,-1,"[('8x', 'CARDINAL')]",4080.0
"along with our innovative
Center Stage camera on the front.",4102.095,3.169,4105.264,"along with our innovative
center stage camera on the front.","['along', 'with', 'our', 'innovative', 'center', 'stage', 'camera', 'on', 'the']",9,POSITIVE,1,[],4080.0
"Plus, it supports the latest features
in iOS 26, Apple Intelligence,",4105.298,4.004,4109.302,"plus, it supports the latest features
in ios 26, apple intelligence,","['it', 'supports', 'the', 'latest', 'features', 'in', 'ios', 'apple']",8,POSITIVE,1,"[('26', 'CARDINAL')]",4080.0
and so much more.,4109.335,1.235,4110.57,and so much more.,"['and', 'so', 'much']",3,POSITIVE,1,[],4080.0
"Let’s see the
iPhone 17 Pro in action.",4111.037,2.869,4113.906,"let’s see the
iphone 17 pro in action.","['see', 'the', 'iphone', 'pro', 'in']",5,POSITIVE,1,"[('’s', 'GPE'), ('17', 'CARDINAL')]",4080.0
"♪ “Come Rain Or Come Shine” 
by Connie Francis ♪",4114.54,3.37,4117.91,"♪ “come rain or come shine” 
by connie francis ♪","['rain', 'or', 'come', 'by', 'connie', 'francis']",6,POSITIVE,1,[],4080.0
[EXPLOSION],4117.944,1.902,4119.8460000000005,[explosion],[],0,POSITIVE,1,[],4080.0
[CLATTERING],4124.417,1.802,4126.219,[clattering],[],0,NEGATIVE,-1,[],4080.0
[RAIN AND THUNDER],4126.853,2.035,4128.888,[rain and thunder],['and'],1,POSITIVE,1,[],4080.0
[HEAVY WIND],4129.322,2.602,4131.924,[heavy wind],[],0,NEGATIVE,-1,[],4080.0
[HORSES GALLOPING],4139.932,2.336,4142.268,[horses galloping],[],0,NEGATIVE,-1,[],4080.0
[MUD HITS PHONE],4142.301,1.969,4144.27,[mud hits phone],['hits'],1,NEGATIVE,-1,[],4080.0
[CARS SKIDDING],4147.874,2.135,4150.009,[cars skidding],[],0,NEGATIVE,-1,[],4080.0
[DIRT HITS PHONE],4150.91,1.502,4152.412,[dirt hits phone],['hits'],1,NEGATIVE,-1,[],4080.0
[SHIP CRASHES],4153.379,2.369,4155.748,[ship crashes],[],0,NEGATIVE,-1,[],4080.0
[HELICOPTERS OVERHEAD],4164.957,2.269,4167.226000000001,[helicopters overhead],[],0,POSITIVE,1,[],4080.0
"This is, without question,
our best iPhone lineup ever!",4175.268,3.67,4178.938,"this is, without question,
our best iphone lineup ever!","['this', 'without', 'our', 'best', 'iphone', 'lineup']",6,POSITIVE,1,[],4080.0
"All of the new models will
start with 256GB of storage,",4179.238,3.904,4183.142000000001,"all of the new models will
start with 256gb of storage,","['all', 'of', 'the', 'new', 'models', 'will', 'start', 'with', 'of']",9,NEGATIVE,-1,"[('256', 'CARDINAL')]",4080.0
"giving you more room for your
photos, videos, apps, and memories.",4183.142,4.104,4187.246,"giving you more room for your
photos, videos, apps, and memories.","['giving', 'you', 'more', 'room', 'for', 'your', 'and']",7,NEGATIVE,-1,[],4080.0
"iPhone 17 starts at $799,",4187.647,2.569,4190.216,"iphone 17 starts at $799,","['iphone', 'starts', 'at']",3,NEGATIVE,-1,"[('17', 'CARDINAL'), ('799', 'MONEY')]",4080.0
